make,price,body,mileage,engV,engType,registration,year,drive
52,24500.0,0,11,2.5,0,1,2012,1
43,75000.0,3,78,4.6,3,1,2013,1
45,12500.0,0,270,5.4,1,1,1998,1
77,24800.0,3,2,1.6,0,1,2016,0
17,4700.0,2,78,1.5,3,1,2011,0
50,138000.0,0,0,3.0,0,1,2016,1
77,10500.0,3,210,5.0,0,1,2004,1
33,9900.0,4,159,1.6,2,1,2011,0
50,107000.0,5,0,2.2,0,1,2016,1
76,2900.0,0,115,1.7,3,1,1995,1
50,6900.0,5,200,2.3,0,1,1999,0
59,14999.0,5,54,66.0,2,1,2012,0
52,18000.0,0,112,3.0,1,1,2008,1
30,17100.0,3,90,2.4,3,1,2010,0
55,11000.0,1,8,1.4,3,1,2013,0
56,1400.0,2,2,1.3,3,1,1986,0
4,12900.0,4,255,2.5,0,1,2005,1
67,8800.0,3,125,2.0,3,1,2008,0
77,12300.0,2,248,1.9,0,1,2010,0
43,45000.0,0,125,3.5,3,1,2013,1
50,9150.0,3,273,2.7,0,1,2000,2
4,6200.0,4,316,2.6,1,1,1997,1
76,4600.0,4,111,1.6,1,1,2012,0
57,7350.0,3,205,2.2,1,1,2004,0
59,2950.0,4,280,19.0,0,1,2000,0
77,13900.0,4,122,1.4,1,1,2013,0
23,8900.0,4,260,1.8,0,1,2008,0
76,3900.0,1,97,1.6,3,1,2008,0
5,34500.0,3,45,2.0,3,1,2013,1
50,11000.0,5,250,2.2,0,1,2005,2
74,8400.0,3,195,2.4,1,1,2004,0
23,2200.0,3,200,3.0,1,1,1993,0
12,6100.0,3,205,1.8,1,1,2005,0
77,10900.0,2,287,2.5,2,1,2004,0
55,11999.0,0,207,3.5,3,1,2006,1
43,48000.0,0,76,4.6,1,1,2010,1
55,8300.0,0,123,1.5,0,0,2010,0
17,3600.0,3,85,1.4,3,1,2007,0
76,4650.0,3,68,1.4,3,1,2011,0
17,3800.0,3,197,1.5,1,1,2003,0
55,11900.0,0,193,2.0,3,1,2008,1
23,7900.0,5,250,1.8,0,1,2007,0
67,15500.0,4,180,1.8,3,1,2011,0
22,4500.0,5,155,1.3,0,1,2010,0
12,4550.0,1,59,1.5,3,1,2005,0
23,2950.0,2,230,1.3,1,1,1999,0
76,8800.0,0,96,1.7,3,1,2011,1
5,3200.0,3,178,1.9,3,0,2001,2
23,6750.0,5,147,1.6,0,1,2005,0
56,2000.0,4,95,1.6,3,1,1990,0
55,4088.0,3,115,3.0,2,1,1993,0
22,5200.0,5,265,1.9,0,1,2003,0
4,7200.0,3,250,2.4,1,1,1998,0
50,11800.0,5,165,2.2,0,1,2012,2
33,10500.0,0,135,2.0,1,1,2008,1
43,12300.0,2,90,4.3,3,1,2002,2
5,5400.0,0,250,3.0,3,0,2003,1
43,24100.0,3,122,4.6,3,1,2008,2
67,9600.0,1,88,1.8,2,1,2007,0
50,5200.0,2,220,3.2,3,0,2004,2
50,18700.0,2,142,2.2,0,1,2007,2
12,23500.0,0,76,2.2,0,1,2013,1
76,7035.795,3,0,1.6,3,1,2016,0
49,13200.0,3,143,2.3,3,1,2007,1
23,5700.0,5,131,1.8,0,1,2004,0
76,1800.0,2,12,1.5,3,1,1991,0
74,26900.0,0,115,4.0,1,1,2008,1
77,22900.0,3,48,2.0,3,1,2013,0
17,3200.0,3,123,1.3,1,1,2006,0
55,13600.0,0,138,2.0,3,1,2008,1
59,13321.3275,0,0,1.5,0,1,2016,0
23,11500.0,3,127,2.3,3,1,2009,0
59,13300.95,4,0,1.5,0,1,2016,0
56,8800.0,2,171,2.0,0,1,2008,0
70,8500.0,0,139,2.0,2,1,2006,1
77,1700.0,1,250,1.4,3,0,1998,0
59,6200.0,5,122,1.5,0,1,2007,0
12,6000.0,2,130,2.2,1,1,2006,0
50,30000.0,2,176,5.5,3,1,2003,2
58,22000.0,0,130,3.6,3,1,2007,1
17,4400.0,3,141,1.5,3,1,2007,0
67,8400.0,3,147,1.6,1,1,2007,0
14,1650.0,5,180,14.0,3,0,2006,0
50,20500.0,3,235,2.2,0,1,2007,2
22,4000.0,2,1,2.8,0,1,2000,0
26,3600.0,3,84,1.6,3,1,2008,0
77,15000.0,5,230,2.5,0,1,2007,1
50,9600.0,5,30,2.2,0,1,2006,2
55,11500.0,0,125,2.0,3,1,2007,0
12,6100.0,3,162,1.6,1,1,2008,0
80,4000.0,3,78,1.3,1,1,2011,0
33,14500.0,0,146,2.2,0,1,2007,1
30,14100.0,3,97,2.0,3,1,2008,0
57,5700.0,5,242,1.6,1,1,2003,0
5,32500.0,3,131,2.0,0,1,2010,2
59,4950.0,4,170,1.5,0,1,2004,0
14,4800.0,5,191,1.6,0,1,2007,0
57,5000.0,4,333,2.0,0,1,2001,0
74,7500.0,3,185,3.0,1,1,2004,0
50,13000.0,3,220,5.0,3,1,2003,1
57,4200.0,1,246,1.9,0,1,1999,0
5,2666.0,3,360,2.5,0,0,1996,2
17,3700.0,1,65,0.8,3,1,2007,0
33,9200.0,1,7,1.2,3,1,2011,0
22,1300.0,1,178,0.9,1,1,1995,0
50,14750.0,3,220,3.0,0,1,2005,2
33,6800.0,1,86,1.4,1,1,2007,0
23,1500.0,1,48,1.4,3,1,1989,0
59,9250.0,4,220,1.5,0,1,2010,0
59,3600.0,3,101,2.0,3,1,1997,0
23,2400.0,1,276,2.0,3,1,1990,2
50,14000.0,2,360,2.2,0,1,2005,2
23,1500.0,1,2,2.0,1,1,1987,2
33,9600.0,0,180,2.0,3,1,2008,1
5,27300.0,3,155,2.0,0,1,2012,2
74,28500.0,0,107,3.5,1,1,2011,1
52,7400.0,3,189,1.6,3,1,2006,0
59,20996.235,0,0,1.5,0,1,2016,0
59,11403.99,3,0,1.2,3,1,2016,0
52,5850.0,1,130,1.3,3,1,2005,0
77,3400.0,5,175,1.4,3,1,2003,0
77,40000.0,2,170,2.0,0,1,2011,1
77,9990.0,5,194,1.6,0,1,2011,0
77,3000.0,5,318,1.9,0,1,1993,0
39,12000.0,3,10,2.0,3,1,2009,0
50,7400.0,3,190,2.0,3,1,2002,2
4,25000.0,2,60,2.0,3,1,2011,1
17,2500.0,3,179,1.5,1,1,1998,0
77,14900.0,4,170,1.6,0,1,2011,0
4,1950.0,4,300,1.8,3,0,1999,1
4,2400.0,3,310,2.0,0,1,1989,0
70,10200.0,0,154,2.0,3,1,2007,1
56,3500.0,1,250,1.8,1,1,1995,0
77,8900.0,3,144,1.6,3,1,2013,0
59,5700.0,5,275,1.9,0,1,2002,0
23,15195.3906,1,0,99.99,3,1,2016,0
52,3200.0,3,106,2.0,1,1,1997,0
67,9300.0,3,206,1.8,1,1,2008,0
67,3700.0,1,180,1.9,0,0,2006,0
23,16561.35,1,0,1.2,3,1,2016,0
52,7300.0,3,145,1.6,3,1,2008,0
59,11500.0,4,175,1.5,0,1,2011,0
23,1900.0,1,150,1.3,2,1,1991,0
30,19900.0,2,52,2.2,3,1,2006,2
49,11300.0,3,180,2.5,3,1,2008,0
76,3200.0,3,140,1.6,1,1,2007,0
52,3250.0,3,380,1.8,3,1,1993,0
57,13900.0,0,93,1.6,0,1,2011,0
71,23341.5,0,0,1.6,3,1,2016,1
23,1400.0,3,1,2.0,1,1,1990,2
55,9500.0,0,202,2.0,3,1,2002,1
50,10000.0,2,275,2.15,0,1,2006,2
55,7400.0,1,102,1.6,3,1,2006,0
59,4200.0,5,142,1.9,0,1,2007,0
11,2800.0,3,140,1.1,3,1,2008,0
77,14800.0,5,65,1.6,0,1,2012,0
5,51000.0,3,97,3.0,0,1,2011,2
26,8700.0,3,24,1.5,1,1,2014,0
5,38500.0,3,140,2.0,0,1,2012,2
59,3000.0,5,217,1.4,3,1,2004,0
30,17900.0,2,88,2.4,3,1,2011,0
77,5200.0,5,235,2.0,0,1,2005,0
39,22000.0,2,5,1.6,3,1,2016,1
77,11500.0,5,192,1.9,0,1,2008,0
77,12500.0,2,160,2.5,2,1,2006,0
59,6500.0,2,406,2.5,0,1,2004,0
5,45200.0,0,68,3.0,0,1,2012,1
75,4500.0,0,30,2.4,2,1,2014,1
50,3200.0,3,390,2.3,1,1,1985,2
76,2000.0,0,125,1.6,3,1,1985,1
77,8800.0,5,145,2.0,1,1,2011,0
4,22500.0,3,99,2.0,2,1,2010,1
5,32500.0,3,134,2.0,0,1,2010,2
26,3800.0,3,146,1.5,1,1,2008,0
12,8200.0,4,115,1.8,3,1,2007,0
59,7900.0,5,300,1.9,0,1,2006,0
5,5000.0,3,270,3.0,0,1,2000,2
55,3000.0,3,292,2.0,1,1,1993,0
50,17500.0,3,130,3.0,3,1,2007,1
23,17500.0,0,100,2.5,3,1,2011,1
76,2200.0,4,36,1.5,1,1,2005,2
33,10000.0,0,106,2.7,3,1,2007,1
56,6850.0,4,212,2.5,0,1,2002,2
59,4200.0,4,180,1.4,3,1,2000,0
77,22000.0,1,40,1.4,3,1,2013,0
50,8000.0,5,250,2.2,0,1,2006,2
78,40500.0,3,0,2.4,0,1,2016,1
77,9200.0,2,156,1.9,0,1,2009,0
50,21999.0,3,200,3.0,0,1,2008,1
77,2600.0,4,288,1.8,3,1,1990,0
55,20900.0,2,26,2.0,3,1,2013,1
70,11900.0,1,77,2.0,3,1,2008,1
76,4600.0,0,161,1.7,2,1,2003,1
70,10500.0,3,75,2.0,3,1,2008,1
5,11500.0,3,290,3.0,0,1,2001,2
43,23500.0,3,143,4.6,3,1,2008,2
43,9200.0,3,260,2.0,3,1,1999,2
55,20000.0,0,170,3.0,0,1,2007,1
58,65500.0,3,41,4.8,2,1,2011,1
24,8000.0,5,95,2.9,1,1,2011,2
77,7000.0,5,350,1.0,2,1,2004,0
74,29000.0,0,120,4.0,1,1,2008,1
49,27500.0,3,16,2.5,3,1,2014,0
33,5900.0,5,141,1.6,3,1,2005,0
50,3900.0,3,385,1.8,3,1,1995,2
59,10799.0,4,193,1.5,0,1,2012,0
77,10000.0,3,174,2.0,3,1,2005,0
17,4300.0,3,132,1.5,3,1,2005,0
56,7500.0,1,120,1.6,3,1,2008,0
49,6800.0,1,205,1.6,3,1,2004,0
33,7900.0,2,77,1.2,3,1,2011,0
38,11300.0,0,118,2.4,1,1,2007,1
49,11300.0,0,62,2.3,3,1,2008,1
57,2700.0,3,320,2.0,3,1,1990,0
59,11000.0,2,131,1.5,0,1,2011,0
33,11300.0,0,116,2.0,0,1,2009,1
38,5000.0,0,286,2.7,0,0,2002,1
77,18100.0,2,195,2.0,0,1,2011,0
50,5500.0,5,260,2.2,0,0,2004,2
11,4500.0,3,22,1.3,1,1,2008,0
39,20300.0,0,79,2.0,3,1,2013,1
59,8700.0,5,183,1.9,0,1,2004,0
52,18900.0,0,106,3.8,1,1,2007,1
77,8400.0,5,300,2.5,0,1,2004,0
49,9300.0,3,191,2.0,3,1,2007,0
77,1900.0,4,504,1.6,1,1,1988,0
5,3700.0,2,110,2.5,3,1,1983,2
49,9200.0,3,98,1.6,3,1,2007,0
23,5800.0,5,257,2.0,0,1,2003,0
77,3000.0,3,250,2.8,1,0,2002,1
59,6100.0,3,130,1.4,3,1,2005,0
5,6700.0,3,370,2.0,3,1,1997,2
5,13000.0,3,220,2.5,3,1,2005,2
17,4600.0,3,26,1.3,1,1,2014,0
78,15300.0,0,165,2.5,3,1,2005,0
74,8300.0,3,168,2.0,3,1,2004,0
78,66795.0,0,0,2.0,0,1,2016,1
67,18500.0,3,68,1.8,3,1,2013,0
77,6900.0,0,258,2.5,0,0,2004,1
17,2900.0,3,238,1.3,1,1,2002,0
5,7400.0,3,277,3.5,1,1,1998,2
57,6800.0,4,185,1.8,3,1,2005,0
74,22000.0,0,155,2.7,1,1,2008,1
57,5800.0,5,240,1.6,0,1,2008,0
76,4299.0,0,1,1.7,3,1,1979,1
59,3700.0,1,310,2.0,3,1,1996,0
4,36500.0,0,159,3.0,0,1,2010,1
56,5600.0,3,196,1.4,3,1,2006,0
76,3200.0,1,183,1.6,3,1,2008,0
52,30500.0,3,72,2.0,3,1,2006,1
56,6500.0,3,150,1.4,1,1,2007,0
77,6500.0,2,385,2.4,0,1,1997,0
49,1700.0,1,1,1.3,3,1,1986,0
74,20000.0,0,94,4.5,3,1,2005,1
23,15000.0,0,169,2.0,0,1,2008,1
76,3300.0,3,125,1.6,3,1,2006,0
23,6000.0,1,158,1.6,1,1,2006,0
74,13850.0,1,24,1.6,2,1,2010,0
77,3100.0,1,118,1.8,1,1,1993,0
76,2000.0,2,5,1.5,3,1,1990,0
74,7000.0,2,220,1.8,3,1,2001,0
12,7100.0,3,93,1.8,3,1,2009,0
17,4000.0,3,102,1.3,1,1,2012,0
4,7999.0,3,177,2.7,1,1,2003,1
71,19525.35,0,0,1.6,3,1,2016,0
4,3300.0,3,300,1.8,1,1,1987,0
50,8500.0,2,210,4.3,1,1,2000,1
71,16487.25,0,0,1.6,3,1,2016,0
77,7650.0,2,260,2.0,0,1,2005,0
39,8700.0,5,130,2.0,3,1,2007,0
11,7500.0,0,110,1.8,1,1,2011,0
59,4500.0,2,1,1.5,0,1,2007,0
68,4000.0,1,141,0.6,3,1,2001,2
12,4300.0,3,103,1.5,3,1,2005,0
67,5500.0,1,157,1.2,3,1,2007,0
5,4700.0,3,230,2.5,3,1,1990,2
33,11500.0,0,135,2.0,3,1,2006,1
67,7500.0,3,315,1.8,3,1,2005,0
33,6500.0,1,108,1.4,1,1,2007,0
74,7500.0,1,98,1.3,2,1,2006,0
56,7200.0,3,240,2.2,2,1,2004,0
43,5500.0,3,250,4.0,1,1,1992,2
30,9700.0,3,106,1.8,3,1,2008,0
59,19692.075,0,0,1.5,0,1,2016,1
76,2200.0,4,52,1.5,3,1,2006,2
76,2000.0,3,1,1.5,1,1,1994,0
5,11900.0,3,300,2.5,1,1,2004,2
23,16350.0,3,50,2.0,3,1,2012,0
26,2750.0,3,219,1.5,1,1,2007,0
74,36000.0,0,66,3.0,0,1,2010,1
77,5400.0,1,320,1.4,3,1,2002,0
37,12999.0,3,215,3.0,3,1,2000,2
22,5799.0,1,95,1.24,3,1,2010,0
45,9500.0,3,85,5.0,1,1,1981,2
77,6700.0,2,207,1.9,0,1,2004,0
75,5700.0,0,1,2.4,3,1,2002,1
52,19000.0,0,139,2.4,1,1,2011,1
76,4500.0,3,110,1.6,3,1,2009,0
14,11800.0,1,176,1.6,3,1,2011,0
43,10500.0,3,278,3.0,1,1,2005,0
58,25000.0,0,128,4.8,3,1,2007,1
5,18500.0,0,250,4.4,1,1,2005,1
50,8000.0,2,245,2.2,0,1,2004,2
26,9900.0,0,49,1.8,1,1,2013,0
77,10700.0,5,153,2.0,0,1,2010,0
23,5200.0,1,170,1.3,3,1,2004,0
50,13500.0,0,205,2.7,0,1,2005,1
68,7800.0,2,82,1.0,3,1,2012,2
4,14900.0,3,203,2.8,3,1,2008,1
70,10999.0,4,178,2.0,3,1,2007,1
12,12041.25,4,60,2.4,3,1,2010,1
22,7400.0,4,168,1.4,3,1,2006,0
76,2200.0,3,160,1.5,3,1,2006,2
5,48900.0,0,60,3.0,0,1,2011,1
22,4900.0,5,178,1.91,0,1,2005,0
4,1350.0,4,400,1.9,0,0,1994,0
56,9000.0,5,150,2.5,0,1,2011,0
14,13650.0,1,111,1.6,1,1,2012,0
50,6900.0,3,239,2.3,3,1,1996,2
4,6700.0,3,340,2.6,1,1,1997,0
59,12800.0,2,188,2.0,0,1,2008,0
56,3000.0,3,156,2.0,1,1,1997,2
33,11000.0,3,149,3.3,3,1,2008,0
4,23500.0,0,119,4.2,1,1,2007,1
55,3600.0,3,310,2.0,0,1,1994,0
17,2750.0,3,215,1.5,1,1,2007,0
59,5000.0,5,245,1.5,0,1,2003,0
5,25999.0,3,80,2.0,3,1,2012,2
50,8700.0,3,240,2.2,0,1,2000,2
77,10600.0,3,75,1.6,3,1,2012,0
67,5100.0,1,145,1.2,3,1,2007,0
77,22000.0,3,26,1.8,3,1,2011,0
49,8000.0,1,130,1.6,3,1,2006,0
42,16500.0,0,213,2.7,0,1,2006,1
59,11500.0,5,177,2.0,0,1,2008,0
12,5300.0,5,165,1.6,3,1,2008,0
76,2700.0,3,140,1.5,3,1,2006,0
59,9000.0,4,190,1.5,0,1,2009,0
13,8000.0,2,96,3.2,3,0,2004,0
80,1500.0,5,50,1.2,3,1,2007,0
67,11200.0,3,92,1.9,0,1,2006,0
66,8200.0,4,124,1.2,0,1,2011,0
77,20000.0,3,102,1.8,3,1,2011,0
76,5500.0,3,60,1.6,1,1,2011,0
4,13500.0,3,196,2.4,3,1,2005,0
77,9600.0,1,132,1.6,3,1,2007,0
33,6700.0,3,100,1.6,3,1,2008,0
74,34000.0,0,44,3.5,3,1,2012,1
76,900.0,3,60,1.3,3,1,1978,2
33,16300.0,3,93,2.4,1,1,2012,0
50,31600.0,3,33,1.6,3,1,2013,0
13,14800.0,3,97,3.5,3,1,2006,2
33,9900.0,3,40,1.4,3,1,2011,0
77,22900.0,3,45,2.0,3,1,2013,0
76,2000.0,1,75,1.5,1,1,1995,0
56,16500.0,3,169,2.0,3,1,2010,1
2,3600.0,0,43,1.4,3,1,1992,1
5,24100.0,4,112,3.0,3,1,2011,1
5,8000.0,0,214,4.4,3,0,2000,1
43,9500.0,3,88,3.0,3,1,2003,0
34,34000.0,3,12,2.5,3,1,2014,2
33,6900.0,3,86,1.4,1,1,2009,0
50,7600.0,5,315,2.9,0,1,1996,2
30,3500.0,3,200,1.5,3,1,1994,0
4,9500.0,4,165,2.7,1,1,2003,1
56,7600.0,5,97,1.8,3,1,2007,0
56,2100.0,2,194,2.0,0,0,2000,0
67,25013.23305,0,1,1.8,3,1,2016,1
67,14827.7064,1,1,1.2,3,1,2016,0
5,15200.0,3,227,2.5,3,1,2008,2
13,9500.0,3,136,2.7,3,1,2006,0
76,2800.0,1,145,1.5,2,1,2006,0
4,56000.0,0,44,3.0,0,1,2014,1
22,4800.0,5,243,1.9,0,1,2006,0
0,46999.0,0,30,3.5,3,1,2014,1
52,9600.0,2,114,2.0,3,1,1999,0
77,3500.0,3,189,1.8,3,1,1993,0
74,18950.0,3,45,1.8,3,1,2014,0
39,17650.0,0,78,2.0,3,1,2013,0
30,10500.0,3,177,2.4,3,1,2007,0
76,1750.0,3,123,1.5,3,1,2000,0
77,3750.0,3,262,1.8,3,1,1994,0
38,45500.0,0,31,3.6,3,1,2014,1
52,17500.0,2,69,2.5,0,1,2011,1
55,26500.0,2,55,2.5,0,1,2013,1
56,6700.0,0,290,2.4,1,1,1997,1
77,9800.0,5,130,1.6,0,1,2012,0
55,16500.0,3,87,2.5,3,1,2013,0
23,11999.0,3,66,1.6,3,1,2011,0
76,2800.0,1,1,1.3,1,1,1989,0
58,42000.0,2,49,3.8,3,1,2008,1
77,8350.0,1,200,1.4,3,1,2005,0
5,9000.0,3,245,3.0,0,1,2001,2
23,2800.0,5,70,2.5,0,1,1994,2
14,7600.0,5,130,1.6,0,1,2009,0
33,14850.0,3,75,18.0,1,1,2012,0
76,1250.0,3,10,1.5,3,1,1989,2
57,6500.0,1,91,1.6,3,1,2006,0
12,5000.0,3,114,1.5,1,1,2008,0
59,4350.0,5,188,1.5,0,1,2004,0
33,10900.0,3,22,1.4,3,1,2014,0
67,17900.0,3,13,1.8,3,1,2012,0
22,19900.0,5,41,2.3,0,1,2008,0
49,17500.0,0,89,3.7,1,1,2008,1
59,8500.0,4,130,1.5,0,1,2012,0
52,18800.0,0,47,3.0,3,1,2008,1
77,12650.0,5,167,2.0,0,1,2011,0
5,6600.0,3,285,2.5,3,1,1999,2
50,44000.0,2,39,5.5,3,1,2009,2
23,7900.0,1,150,1.4,3,1,2008,0
43,20700.0,0,140,4.7,3,1,2006,1
39,29900.0,0,62,2.2,0,1,2015,1
52,16999.0,0,107,3.0,1,1,2008,1
30,11888.0,3,135,2.4,1,1,2007,0
43,21700.0,0,160,4.7,1,1,2004,1
59,4900.0,5,218,1.5,0,1,2006,0
17,8200.0,3,40,1.5,3,1,2013,0
77,17800.0,0,210,3.0,0,1,2005,1
14,4200.0,5,160,1.9,0,1,2005,0
33,9300.0,3,58,1.4,3,1,2011,0
59,6999.0,5,222,1.5,0,1,2009,0
34,37900.0,0,32,3.7,3,1,2013,1
5,26800.0,3,47,2.0,3,1,2013,2
5,65500.0,0,1,2.0,0,1,2016,1
76,3599.0,3,91,1.6,1,1,2009,0
39,11500.0,3,25,1.4,3,1,2013,0
55,19500.0,2,21,3.5,3,1,2008,2
4,16800.0,1,47,1.2,3,1,2013,0
50,61500.0,0,121,3.0,0,1,2013,1
23,12300.0,3,43,1.6,3,1,2013,0
4,15000.0,1,66,1.2,3,1,2011,0
67,4700.0,1,198,1.2,1,1,2004,0
57,6800.0,4,170,1.6,3,1,2003,0
11,3400.0,3,63,1.6,2,1,2007,0
77,6200.0,5,340,1.8,3,1,1999,0
75,5500.0,0,1,2.9,2,1,1978,1
17,3500.0,3,240,1.6,1,1,1998,0
4,3500.0,2,360,2.2,1,1,1990,1
59,8000.0,5,207,1.9,0,1,2003,0
24,4000.0,3,98,2.4,3,1,1970,2
76,1300.0,1,60,1.5,1,1,1992,0
57,7300.0,3,215,2.2,1,1,2003,0
12,12555.0,3,77,1.8,1,1,2011,0
70,10800.0,0,137,2.0,3,1,2008,1
50,5300.0,5,244,2.2,0,1,2000,0
67,2300.0,4,160,1.3,3,1,2000,0
50,6000.0,3,366,3.2,1,1,1994,2
57,7699.0,1,64,1.0,3,1,2012,0
80,1600.0,1,180,1.2,3,1,2003,0
76,2500.0,1,168,1.5,3,1,2002,0
42,26500.0,0,192,4.2,1,1,2009,1
77,13200.0,5,150,1.4,1,1,2012,0
50,28500.0,3,86,5.5,3,1,2007,1
5,22100.0,1,42,1.6,3,1,2013,2
59,10499.0,4,121,1.5,0,1,2013,0
76,2400.0,3,155,1.5,3,1,2001,0
26,7300.0,3,3,1.5,3,1,2015,0
74,36800.0,0,77,3.0,0,1,2012,1
50,24500.0,3,163,5.5,1,1,2007,1
74,29500.0,0,63,4.0,3,1,2008,1
11,3000.0,2,200,1.6,3,1,2008,0
52,19800.0,0,130,2.5,0,1,2011,1
22,5999.0,1,112,1.4,3,1,2006,0
49,2950.0,1,220,2.0,3,1,1993,0
76,3250.0,1,148,1.6,3,1,2007,0
49,8150.0,1,122,1.6,1,1,2007,0
11,3450.0,3,124,1.6,1,1,2007,0
67,6800.0,4,144,1.8,3,1,2005,0
77,5700.0,3,300,1.8,3,1,2001,0
30,14900.0,2,60,2.4,1,1,2008,0
56,14500.0,4,95,1.4,3,1,2012,0
30,14800.0,0,95,2.0,3,1,2007,1
57,7200.0,3,187,2.0,1,1,2004,0
50,125000.0,3,18,3.0,0,1,2015,1
77,10600.0,5,140,2.0,0,1,2011,0
50,10999.0,2,269,2.2,0,1,2006,2
77,2500.0,1,297,1.6,3,1,1995,0
77,5150.0,5,240,2.0,0,1,2005,0
50,2700.0,3,121,2.5,0,1,1986,2
54,1519.05,2,116,1.6,3,1,2004,2
57,8500.0,1,14,1.0,3,1,2013,0
55,10500.0,0,200,2.2,0,1,2006,1
49,20400.0,1,4,1.5,3,1,2015,0
30,19500.0,3,70,2.4,3,1,2012,0
59,4100.0,2,270,1.2,1,1,1999,0
4,3400.0,4,261,2.5,0,0,2004,0
57,5300.0,4,215,1.6,3,1,2005,0
50,17900.0,3,190,3.0,0,1,2007,2
4,3900.0,3,247,2.5,0,0,2003,0
33,5500.0,1,87,1.4,3,1,2007,0
42,33500.0,0,54,2.0,3,1,2013,1
55,2199.0,0,178,2.7,0,0,1998,1
77,9500.0,3,95,2.0,3,1,2007,0
23,19300.0,0,61,2.0,0,1,2012,1
5,11600.0,3,142,2.0,3,1,2005,2
42,52999.0,0,95,4.4,0,1,2012,1
55,22500.0,0,29,1.6,3,1,2014,1
50,17499.0,3,145,1.8,3,1,2008,2
50,9900.0,3,320,2.7,0,1,2001,2
50,21300.0,0,190,6.3,3,1,2007,1
59,6450.0,5,148,1.5,0,1,2012,0
22,6200.0,5,218,1.6,0,1,2007,0
50,125000.0,3,17,3.0,0,1,2015,1
39,9500.0,3,113,1.6,3,1,2010,0
77,1500.0,2,260,1.8,1,0,1994,0
77,4000.0,1,266,1.9,0,1,1993,0
5,9000.0,3,225,2.2,1,1,2002,2
5,2650.0,4,335,2.0,3,0,2000,2
24,500.0,3,239,2.0,2,1,1961,2
50,2550.0,4,367,3.2,0,0,2000,2
39,9400.0,3,67,1.4,3,1,2012,0
50,3700.0,3,270,3.5,3,0,2004,2
23,5900.0,5,230,1.8,0,1,2004,0
50,15300.0,2,168,3.2,3,1,2003,2
67,12200.0,3,104,1.4,3,1,2011,0
74,8500.0,1,93,1.6,3,1,2007,0
57,7100.0,5,205,1.6,0,1,2012,0
74,46500.0,2,4,3.0,0,1,2016,1
11,5999.0,3,130,1.6,1,1,2007,0
77,2900.0,3,2,1.8,3,1,1989,0
5,4600.0,3,340,2.0,1,1,1995,2
33,18999.0,0,48,2.0,1,1,2011,1
5,41000.0,0,80,3.0,3,1,2012,1
42,89900.0,0,20,3.0,0,1,2014,1
67,11900.0,3,161,1.8,3,1,2009,0
22,15500.0,5,26,1.4,3,1,2014,0
47,8800.0,1,89,1.6,3,1,2002,0
50,50900.0,0,85,3.0,0,1,2013,1
50,8300.0,3,175,3.2,0,0,2006,2
4,30900.0,4,118,2.0,3,1,2013,1
30,14650.0,3,166,3.5,1,1,2007,1
55,9000.0,3,120,3.0,3,1,2006,0
74,9300.0,3,185,1.6,1,1,2008,0
74,26500.0,0,102,2.5,0,1,2013,1
22,1350.0,1,170,1.0,3,1,1994,0
57,13800.0,0,97,1.6,0,1,2011,0
76,1600.0,1,25,1.3,3,1,1989,0
52,9000.0,3,110,2.0,3,1,2008,0
52,26850.0,0,84,3.2,0,1,2012,1
67,4900.0,3,240,1.8,3,1,1998,0
53,280.0,3,99,1.5,3,1,1976,2
77,2400.0,3,268,99.99,3,1,1989,0
42,3900.0,0,290,2.5,0,0,1998,1
50,4500.0,2,356,2.3,3,1,1991,2
66,2750.0,3,93,2.0,3,1,2008,0
77,13000.0,5,178,2.5,0,1,2007,0
50,2650.0,3,30,2.3,1,1,1985,2
26,5800.0,3,42,1.5,1,1,2012,0
42,3300.0,0,350,2.5,0,0,1995,1
49,4700.0,3,250,2.5,3,1,1996,0
67,20933.25,2,0,1.4,3,1,2016,0
50,35500.0,3,137,3.0,0,1,2011,1
67,24293.685,2,0,2.0,0,1,2016,0
4,15800.0,1,123,1.4,3,1,2010,0
67,29640.0,2,0,1.8,3,1,2016,0
67,33114.6231,2,0,2.0,0,1,2016,0
55,12000.0,0,148,2.4,3,1,2004,1
50,5000.0,5,400,2.3,0,1,1998,0
30,8900.0,3,178,1.8,3,1,2008,0
56,6300.0,5,169,1.3,0,1,2009,0
59,10500.0,0,93,1.5,0,1,2011,0
74,22900.0,3,84,2.5,3,1,2012,0
74,48000.0,0,59,3.0,0,1,2014,1
4,7900.0,3,274,1.8,1,1,2003,0
30,16900.0,0,79,2.4,3,1,2008,1
56,6850.0,5,117,1.3,0,1,2012,0
74,39900.0,0,11,4.0,3,1,2013,1
77,6700.0,5,300,2.4,0,1,2000,0
55,6200.0,3,190,2.0,3,1,2001,0
77,8700.0,5,244,2.5,0,1,2001,0
4,4800.0,3,390,2.6,3,1,1993,0
77,4850.0,4,300,1.9,0,1,1998,0
56,9100.0,3,138,2.2,1,1,2008,0
57,7300.0,4,233,1.6,0,1,2007,0
4,3600.0,4,250,2.5,2,1,1999,0
57,13100.0,2,67,2.0,3,1,2007,0
5,9000.0,3,175,3.0,3,0,2006,1
55,9700.0,0,147,3.5,1,1,2003,1
56,1050.0,3,300,1.6,3,1,1982,0
4,10000.0,3,131,1.8,3,1,2005,0
4,30999.0,3,2,1.4,3,1,2016,0
5,2200.0,3,460,2.4,0,1,1988,2
